record_id,date,year,month,production_order,product_family_code,sample_lot_code,solution_lot_code,viscosity_cP,casting_speed_m_min,blade_gap_um,flow_rate_mL_min,solution_concentration_pct_raw,solution_concentration_pct_imputed,solution_concentration_pct_was_imputed,solid_content_pct_raw,solid_content_pct_imputed,solid_content_pct_was_imputed,nips1_temp_C_raw,nips1_temp_C_imputed,nips1_temp_C_was_imputed,nips2_temp_C_raw,nips2_temp_C_imputed,nips2_temp_C_was_imputed,dry1_temp_C_raw,dry1_temp_C_imputed,dry1_temp_C_was_imputed,dry2_temp_C_raw,dry2_temp_C_imputed,dry2_temp_C_was_imputed,dry3_temp_C_raw,dry3_temp_C_imputed,dry3_temp_C_was_imputed,viscosity_x_speed,viscosity_x_gap,viscosity_div_flow,speed_x_gap,log_viscosity,viscosity_sq,thickness_um,is_major_NC_5_family
R0403,2024-12-18,2024,12,263,Family_5,272,35,1782,0.5,800,400,6.8,6.8,False,7.09008558085717,7.09008558085717,False,21.8,21.8,False,40.6,40.6,False,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,4.455,400.0,7.485491608030754,3175524,158.0,True
R0404,2024-12-18,2024,12,264,Family_5,273,35,1782,0.5,800,350,6.8,6.8,False,7.09008558085717,7.09008558085717,False,21.9,21.9,False,40.7,40.7,False,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,5.091428571428572,400.0,7.485491608030754,3175524,155.0,True
R0405,2024-12-18,2024,12,265,Family_5,274,35,1782,0.5,800,300,6.8,6.8,False,7.09008558085717,7.09008558085717,False,22.0,22.0,False,40.9,40.9,False,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,5.94,400.0,7.485491608030754,3175524,149.0,True
R0406,2024-12-18,2024,12,266,Family_5,275,35,1782,0.5,800,250,6.8,6.8,False,7.09008558085717,7.09008558085717,False,22.5,22.5,False,40.7,40.7,False,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,7.128,400.0,7.485491608030754,3175524,139.0,True
R0407,2024-12-18,2024,12,267,Family_5,276,35,1782,0.5,800,200,6.8,6.8,False,7.09008558085717,7.09008558085717,False,22.5,22.5,False,40.7,40.7,False,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,8.91,400.0,7.485491608030754,3175524,115.0,True
R0408,2024-12-18,2024,12,268,Family_5,277,35,1782,0.5,800,150,6.8,6.8,False,7.09008558085717,7.09008558085717,False,22.8,22.8,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,11.88,400.0,7.485491608030754,3175524,80.0,True
R0409,2024-12-18,2024,12,269,Family_4,270,35,1782,0.5,800,190,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,9.378947368421052,400.0,7.485491608030754,3175524,143.0,True
R0410,2024-12-18,2024,12,270,Family_4,271,35,1782,0.5,800,270,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,6.6,400.0,7.485491608030754,3175524,142.0,True
R0411,2024-12-18,2024,12,271,Family_4,272,35,1782,0.5,800,400,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,4.455,400.0,7.485491608030754,3175524,158.0,True
R0412,2024-12-18,2024,12,272,Family_4,273,35,1782,0.5,800,350,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,5.091428571428572,400.0,7.485491608030754,3175524,155.0,True
R0413,2024-12-18,2024,12,273,Family_4,274,35,1782,0.5,800,300,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,5.94,400.0,7.485491608030754,3175524,149.0,True
R0414,2024-12-18,2024,12,274,Family_4,275,35,1782,0.5,800,250,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,7.128,400.0,7.485491608030754,3175524,139.0,True
R0415,2024-12-18,2024,12,275,Family_4,276,35,1782,0.5,800,200,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,8.91,400.0,7.485491608030754,3175524,115.0,True
R0416,2024-12-18,2024,12,276,Family_4,277,35,1782,0.5,800,150,6.8,6.8,False,7.09008558085717,7.09008558085717,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,891.0,1425600,11.88,400.0,7.485491608030754,3175524,80.0,True
R0417,2024-12-19,2024,12,282,Family_5,278,36,1752,0.5,800,250,6.8,6.8,False,6.99708706224637,6.99708706224637,False,20.8,20.8,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.008,400.0,7.468513271496337,3069504,136.0,True
R0418,2024-12-19,2024,12,283,Family_5,279,36,1752,0.5,800,230,6.8,6.8,False,6.99708706224637,6.99708706224637,False,20.6,20.6,False,40.2,40.2,False,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.617391304347827,400.0,7.468513271496337,3069504,126.0,True
R0419,2024-12-19,2024,12,284,Family_5,280,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,21.3,21.3,False,40.6,40.6,False,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,136.0,True
R0420,2024-12-19,2024,12,285,Family_5,281,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,22.8,22.8,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,135.0,True
R0421,2024-12-19,2024,12,286,Family_5,282,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,23.5,23.5,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,135.0,True
R0422,2024-12-19,2024,12,287,Family_5,283,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,24.5,24.5,False,39.8,39.8,False,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,135.0,True
R0423,2024-12-19,2024,12,288,Family_4,278,36,1752,0.5,800,250,6.8,6.8,False,6.99708706224637,6.99708706224637,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.008,400.0,7.468513271496337,3069504,136.0,True
R0424,2024-12-19,2024,12,289,Family_4,279,36,1752,0.5,800,230,6.8,6.8,False,6.99708706224637,6.99708706224637,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.617391304347827,400.0,7.468513271496337,3069504,126.0,True
R0425,2024-12-19,2024,12,290,Family_4,280,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,136.0,True
R0426,2024-12-19,2024,12,291,Family_4,281,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,135.0,True
R0427,2024-12-19,2024,12,292,Family_4,282,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,135.0,True
R0428,2024-12-19,2024,12,293,Family_4,283,36,1752,0.5,800,240,6.8,6.8,False,6.99708706224637,6.99708706224637,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,876.0,1401600,7.3,400.0,7.468513271496337,3069504,135.0,True
R0429,2024-12-20,2024,12,294,Family_5,284,37,1950,0.5,800,240,6.8,6.8,False,6.96002383984391,6.96002383984391,False,20.5,20.5,False,35.6,35.6,False,60.0,60,False,90.0,90,False,90.0,90,False,975.0,1560000,8.125,400.0,7.575584651557793,3802500,133.0,True
R0430,2024-12-20,2024,12,295,Family_5,285,37,1950,0.5,800,240,6.8,6.8,False,6.96002383984391,6.96002383984391,False,24.7,24.7,False,40.7,40.7,False,60.0,60,False,90.0,90,False,90.0,90,False,975.0,1560000,8.125,400.0,7.575584651557793,3802500,138.0,True
R0431,2024-12-20,2024,12,296,Family_4,284,37,1950,0.5,800,240,6.8,6.8,False,6.96002383984391,6.96002383984391,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,975.0,1560000,8.125,400.0,7.575584651557793,3802500,133.0,True
R0432,2024-12-20,2024,12,297,Family_4,285,37,1950,0.5,800,240,6.8,6.8,False,6.96002383984391,6.96002383984391,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,975.0,1560000,8.125,400.0,7.575584651557793,3802500,138.0,True
R0433,2024-12-24,2024,12,298,Family_5,286,38,2001,0.5,800,250,6.8,6.8,False,7.25599579267675,7.25599579267675,False,13.0,13.0,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,1000.5,1600800,8.004,400.0,7.601402334583733,4004001,134.0,True
R0434,2024-12-24,2024,12,299,Family_5,287,38,2001,0.5,800,250,6.8,6.8,False,7.25599579267675,7.25599579267675,False,14.2,14.2,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,1000.5,1600800,8.004,400.0,7.601402334583733,4004001,133.0,True
R0435,2024-12-24,2024,12,300,Family_5,288,38,2001,0.5,800,250,6.8,6.8,False,7.25599579267675,7.25599579267675,False,14.7,14.7,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,1000.5,1600800,8.004,400.0,7.601402334583733,4004001,131.0,True
R0436,2024-12-24,2024,12,301,Family_4,286,38,2001,0.5,800,250,6.8,6.8,False,7.25599579267675,7.25599579267675,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,1000.5,1600800,8.004,400.0,7.601402334583733,4004001,134.0,True
R0437,2024-12-24,2024,12,302,Family_4,287,38,2001,0.5,800,250,6.8,6.8,False,7.25599579267675,7.25599579267675,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,1000.5,1600800,8.004,400.0,7.601402334583733,4004001,133.0,True
R0438,2024-12-24,2024,12,303,Family_4,288,38,2001,0.5,800,250,6.8,6.8,False,7.25599579267675,7.25599579267675,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,1000.5,1600800,8.004,400.0,7.601402334583733,4004001,131.0,True
R0439,2024-12-26,2024,12,304,Family_5,289,39,1818,0.5,800,230,6.8,6.8,False,6.92818345370656,6.92818345370656,False,17.5,17.5,False,40.6,40.6,False,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.904347826086957,400.0,7.505492274737424,3305124,132.0,True
R0440,2024-12-26,2024,12,305,Family_5,290,39,1818,0.5,800,250,6.8,6.8,False,6.92818345370656,6.92818345370656,False,17.7,17.7,False,39.7,39.7,False,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.272,400.0,7.505492274737424,3305124,139.0,True
R0441,2024-12-26,2024,12,306,Family_5,291,39,1818,0.5,800,240,6.8,6.8,False,6.92818345370656,6.92818345370656,False,17.7,17.7,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.575,400.0,7.505492274737424,3305124,135.0,True
R0442,2024-12-26,2024,12,307,Family_5,292,39,1818,0.5,800,240,6.8,6.8,False,6.92818345370656,6.92818345370656,False,17.9,17.9,False,39.4,39.4,False,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.575,400.0,7.505492274737424,3305124,134.0,True
R0443,2024-12-26,2024,12,308,Family_5,293,39,1818,0.5,800,240,6.8,6.8,False,6.92818345370656,6.92818345370656,False,17.7,17.7,False,39.1,39.1,False,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.575,400.0,7.505492274737424,3305124,136.0,True
R0444,2024-12-26,2024,12,309,Family_4,289,39,1818,0.5,800,230,6.8,6.8,False,6.92818345370656,6.92818345370656,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.904347826086957,400.0,7.505492274737424,3305124,132.0,True
R0445,2024-12-26,2024,12,310,Family_4,290,39,1818,0.5,800,250,6.8,6.8,False,6.92818345370656,6.92818345370656,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.272,400.0,7.505492274737424,3305124,139.0,True
R0446,2024-12-26,2024,12,311,Family_4,291,39,1818,0.5,800,240,6.8,6.8,False,6.92818345370656,6.92818345370656,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.575,400.0,7.505492274737424,3305124,135.0,True
R0447,2024-12-26,2024,12,312,Family_4,292,39,1818,0.5,800,240,6.8,6.8,False,6.92818345370656,6.92818345370656,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.575,400.0,7.505492274737424,3305124,134.0,True
R0448,2024-12-26,2024,12,313,Family_4,293,39,1818,0.5,800,240,6.8,6.8,False,6.92818345370656,6.92818345370656,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,909.0,1454400,7.575,400.0,7.505492274737424,3305124,136.0,True
R0449,2024-12-27,2024,12,314,Family_5,294,40,1985,0.5,800,240,6.8,6.8,False,7.07533519149117,7.07533519149117,False,17.9,17.9,False,37.1,37.1,False,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,8.270833333333334,400.0,7.59337419312129,3940225,126.0,True
R0450,2024-12-27,2024,12,315,Family_5,295,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,17.9,17.9,False,40.5,40.5,False,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,131.0,True
R0451,2024-12-27,2024,12,316,Family_5,296,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,17.9,17.9,False,40.9,40.9,False,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,129.0,True
R0452,2024-12-27,2024,12,317,Family_5,297,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,18.0,18.0,False,39.4,39.4,False,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,132.0,True
R0453,2024-12-27,2024,12,318,Family_5,298,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,18.2,18.2,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,128.0,True
R0454,2024-12-27,2024,12,319,Family_4,294,40,1985,0.5,800,240,6.8,6.8,False,7.07533519149117,7.07533519149117,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,8.270833333333334,400.0,7.59337419312129,3940225,126.0,True
R0455,2024-12-27,2024,12,320,Family_4,295,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,131.0,True
R0456,2024-12-27,2024,12,321,Family_4,296,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,129.0,True
R0457,2024-12-27,2024,12,322,Family_4,297,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,132.0,True
R0458,2024-12-27,2024,12,323,Family_4,298,40,1985,0.5,800,255,6.8,6.8,False,7.07533519149117,7.07533519149117,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,992.5,1588000,7.784313725490196,400.0,7.59337419312129,3940225,128.0,True
R0459,2025-01-03,2025,1,324,Family_5,299,41,1875,0.5,800,310,6.8,6.8,False,6.98891107525539,6.98891107525539,False,10.25,10.25,False,32.5,32.5,False,60.0,60,False,90.0,90,False,90.0,90,False,937.5,1500000,6.048387096774194,400.0,7.536363938404511,3515625,149.0,True
R0460,2025-01-03,2025,1,325,Family_5,300,41,1875,0.5,800,310,6.8,6.8,False,6.98891107525539,6.98891107525539,False,10.56,10.56,False,38.5,38.5,False,60.0,60,False,90.0,90,False,90.0,90,False,937.5,1500000,6.048387096774194,400.0,7.536363938404511,3515625,151.0,True
R0461,2025-01-03,2025,1,326,Family_5,301,42,2015,0.5,800,400,6.8,6.8,False,7.04323330795271,7.04323330795271,False,11.75,11.75,False,39.6,39.6,False,60.0,60,False,90.0,90,False,90.0,90,False,1007.5,1612000,5.0375,400.0,7.608374474380783,4060225,150.0,True
R0462,2025-01-03,2025,1,327,Family_5,302,42,2015,0.5,800,400,6.8,6.8,False,7.04323330795271,7.04323330795271,False,12.13,12.13,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,1007.5,1612000,5.0375,400.0,7.608374474380783,4060225,147.0,True
R0463,2025-01-03,2025,1,328,Family_4,299,41,1875,0.5,800,310,6.8,6.8,False,6.98891107525539,6.98891107525539,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,937.5,1500000,6.048387096774194,400.0,7.536363938404511,3515625,149.0,True
R0464,2025-01-03,2025,1,329,Family_4,300,41,1875,0.5,800,310,6.8,6.8,False,6.98891107525539,6.98891107525539,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,937.5,1500000,6.048387096774194,400.0,7.536363938404511,3515625,151.0,True
R0465,2025-01-03,2025,1,330,Family_4,301,42,2015,0.5,800,400,6.8,6.8,False,7.04323330795271,7.04323330795271,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,1007.5,1612000,5.0375,400.0,7.608374474380783,4060225,150.0,True
R0466,2025-01-03,2025,1,331,Family_4,302,42,2015,0.5,800,400,6.8,6.8,False,7.04323330795271,7.04323330795271,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,1007.5,1612000,5.0375,400.0,7.608374474380783,4060225,147.0,True
R0467,2025-01-07,2025,1,332,Family_5,303,43,1935,0.5,800,300,6.8,6.8,False,7.0162731930159,7.0162731930159,False,18.0,18.0,False,38.9,38.9,False,60.0,60,False,90.0,90,False,90.0,90,False,967.5,1548000,6.45,400.0,7.567862605463882,3744225,146.0,True
R0468,2025-01-07,2025,1,333,Family_5,304,43,1935,0.5,800,290,6.8,6.8,False,7.0162731930159,7.0162731930159,False,17.94,17.94,False,40.5,40.5,False,60.0,60,False,90.0,90,False,90.0,90,False,967.5,1548000,6.672413793103448,400.0,7.567862605463882,3744225,146.0,True
R0469,2025-01-07,2025,1,334,Family_4,303,43,1935,0.5,800,300,6.8,6.8,False,7.0162731930159,7.0162731930159,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,967.5,1548000,6.45,400.0,7.567862605463882,3744225,146.0,True
R0470,2025-01-07,2025,1,335,Family_4,304,43,1935,0.5,800,290,6.8,6.8,False,7.0162731930159,7.0162731930159,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,967.5,1548000,6.672413793103448,400.0,7.567862605463882,3744225,146.0,True
R0471,2025-01-08,2025,1,336,Family_5,305,44,1929,0.5,800,310,6.8,6.8,False,7.11,7.11,False,18.25,18.25,False,39.19,39.19,False,60.0,60,False,90.0,90,False,90.0,90,False,964.5,1543200,6.22258064516129,400.0,7.564757012905729,3721041,151.0,True
R0472,2025-01-08,2025,1,337,Family_5,306,44,1929,0.5,800,310,6.8,6.8,False,7.11,7.11,False,18.62,18.62,False,39.19,39.19,False,60.0,60,False,90.0,90,False,90.0,90,False,964.5,1543200,6.22258064516129,400.0,7.564757012905729,3721041,153.0,True
R0473,2025-01-08,2025,1,338,Family_4,305,44,1929,0.5,800,310,6.8,6.8,False,7.11,7.11,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,964.5,1543200,6.22258064516129,400.0,7.564757012905729,3721041,151.0,True
R0474,2025-01-08,2025,1,339,Family_4,306,44,1929,0.5,800,310,6.8,6.8,False,7.11,7.11,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,964.5,1543200,6.22258064516129,400.0,7.564757012905729,3721041,153.0,True
R0475,2025-01-14,2025,1,340,Family_5,307,45,1776,0.5,800,270,6.8,6.8,False,7.18220587329483,7.18220587329483,False,10.8,10.8,False,41.7,41.7,False,60.0,60,False,90.0,90,False,90.0,90,False,888.0,1420800,6.577777777777778,400.0,7.482118923552115,3154176,146.0,True
R0476,2025-01-14,2025,1,341,Family_5,308,45,1776,0.5,800,260,6.8,6.8,False,7.18220587329483,7.18220587329483,False,13.6,13.6,False,40.7,40.7,False,60.0,60,False,90.0,90,False,90.0,90,False,888.0,1420800,6.83076923076923,400.0,7.482118923552115,3154176,146.0,True
R0477,2025-01-14,2025,1,342,Family_4,307,45,1776,0.5,800,270,6.8,6.8,False,7.18220587329483,7.18220587329483,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,888.0,1420800,6.577777777777778,400.0,7.482118923552115,3154176,146.0,True
R0478,2025-01-14,2025,1,343,Family_4,308,45,1776,0.5,800,260,6.8,6.8,False,7.18220587329483,7.18220587329483,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,888.0,1420800,6.83076923076923,400.0,7.482118923552115,3154176,146.0,True
R0479,2025-01-15,2025,1,344,Family_5,309,46,1779,0.5,800,270,6.8,6.8,False,7.17978290910844,7.17978290910844,False,21.0,21.0,False,40.1,40.1,False,60.0,60,False,90.0,90,False,90.0,90,False,889.5,1423200,6.588888888888889,400.0,7.483806687665835,3164841,143.0,True
R0480,2025-01-15,2025,1,345,Family_5,310,46,1779,0.5,800,270,6.8,6.8,False,7.17978290910844,7.17978290910844,False,26.44,26.44,False,39.19,39.19,False,60.0,60,False,90.0,90,False,90.0,90,False,889.5,1423200,6.588888888888889,400.0,7.483806687665835,3164841,148.0,True
R0481,2025-01-15,2025,1,346,Family_4,309,46,1779,0.5,800,270,6.8,6.8,False,7.17978290910844,7.17978290910844,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,889.5,1423200,6.588888888888889,400.0,7.483806687665835,3164841,143.0,True
R0482,2025-01-15,2025,1,347,Family_4,310,46,1779,0.5,800,270,6.8,6.8,False,7.17978290910844,7.17978290910844,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,889.5,1423200,6.588888888888889,400.0,7.483806687665835,3164841,148.0,True
R0483,2025-01-16,2025,1,348,Family_5,311,47,1915,0.5,800,330,6.8,6.8,False,7.41459527028722,7.41459527028722,False,23.75,23.75,False,40.69,40.69,False,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,5.803030303030303,400.0,7.557472901614746,3667225,151.0,True
R0484,2025-01-16,2025,1,349,Family_5,312,47,1915,0.5,800,310,6.8,6.8,False,7.41459527028722,7.41459527028722,False,23.75,23.75,False,40.44,40.44,False,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,6.17741935483871,400.0,7.557472901614746,3667225,150.0,True
R0485,2025-01-16,2025,1,350,Family_5,313,47,1915,0.5,800,310,6.8,6.8,False,7.41459527028722,7.41459527028722,False,23.69,23.69,False,40.5,40.5,False,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,6.17741935483871,400.0,7.557472901614746,3667225,144.0,True
R0486,2025-01-16,2025,1,351,Family_5,314,47,1915,0.4,800,210,6.8,6.8,False,7.41459527028722,7.41459527028722,False,23.75,23.75,False,40.69,40.69,False,60.0,60,False,90.0,90,False,90.0,90,False,766.0,1532000,9.119047619047619,320.0,7.557472901614746,3667225,147.0,True
R0487,2025-01-16,2025,1,352,Family_5,315,47,1915,0.5,800,300,6.8,6.8,False,7.41459527028722,7.41459527028722,False,23.44,23.44,False,40.38,40.38,False,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,6.383333333333334,400.0,7.557472901614746,3667225,150.0,True
R0488,2025-01-16,2025,1,353,Family_5,316,47,1915,0.4,800,210,6.8,6.8,False,7.41459527028722,7.41459527028722,False,23.75,23.75,False,40.44,40.44,False,60.0,60,False,90.0,90,False,90.0,90,False,766.0,1532000,9.119047619047619,320.0,7.557472901614746,3667225,120.0,True
R0489,2025-01-16,2025,1,354,Family_4,311,47,1915,0.5,800,330,6.8,6.8,False,7.41459527028722,7.41459527028722,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,5.803030303030303,400.0,7.557472901614746,3667225,151.0,True
R0490,2025-01-16,2025,1,355,Family_4,312,47,1915,0.5,800,310,6.8,6.8,False,7.41459527028722,7.41459527028722,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,6.17741935483871,400.0,7.557472901614746,3667225,150.0,True
R0491,2025-01-16,2025,1,356,Family_4,313,47,1915,0.5,800,310,6.8,6.8,False,7.41459527028722,7.41459527028722,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,6.17741935483871,400.0,7.557472901614746,3667225,144.0,True
R0492,2025-01-16,2025,1,357,Family_4,314,47,1915,0.4,800,210,6.8,6.8,False,7.41459527028722,7.41459527028722,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,766.0,1532000,9.119047619047619,320.0,7.557472901614746,3667225,147.0,True
R0493,2025-01-16,2025,1,358,Family_4,315,47,1915,0.5,800,300,6.8,6.8,False,7.41459527028722,7.41459527028722,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,957.5,1532000,6.383333333333334,400.0,7.557472901614746,3667225,150.0,True
R0494,2025-01-16,2025,1,359,Family_4,316,47,1915,0.4,800,210,6.8,6.8,False,7.41459527028722,7.41459527028722,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,90.0,90,False,766.0,1532000,9.119047619047619,320.0,7.557472901614746,3667225,120.0,True
R0495,2025-01-17,2025,1,360,Family_5,317,48,1662,0.5,800,260,6.8,6.8,False,6.76391916943109,6.76391916943109,False,21.25,21.25,False,37.25,37.25,False,60.0,60,False,90.0,90,False,90.0,90,False,831.0,1329600,6.392307692307693,400.0,7.415776975415394,2762244,139.0,True
R0496,2025-01-17,2025,1,361,Family_5,318,48,1662,0.5,800,260,6.8,6.8,False,6.76391916943109,6.76391916943109,False,20.94,20.94,False,39.31,39.31,False,60.0,60,False,90.0,90,False,90.0,90,False,831.0,1329600,6.392307692307693,400.0,7.415776975415394,2762244,139.0,True
